participant.code,participant.label,participant.label_num,participant.payoff,participant.dutch_payoff,participant.honolulu_payoff,participant.time_started_utc,participant.date_num,session.code,session.treatment_num,session.config.real_world_currency_per_point,session.config.skip_intro_dutch,session.config.discount_a,session.config.start_round_dutch,session.config.name,session.config.num_test_rounds,session.config.start_price,session.config.price_tick,session.config.start_round_honolulu,session.config.skip_intro_honolulu,session.config.num_formal_rounds,session.config.discount_b,session.config.participation_fee,subsession.is_dutch_first,subsession.round_number,group.id_in_subsession,player.id_in_group,subsession.price_start,player.item_value,player.is_dutch_winner,group.have_dutch_winner,group.dutch_time_elapsed,group.dutch_final_price,player.contest_status,group.have_contest_winner,player.is_english_winner,player.english_dropout_elpased,group.english_time_elapsed,group.english_final_price,player.is_final_winner,group.final_price,player.payoff,group.auctioneer_utility,predict.player.optimal_dutch_bid,predict.player.is_dutch_winner,predict.player.contest_status,predict.player.english_dropout_elapsed,predict.player.is_english_winner,predict.player.is_final_winner,predict.player.payoff,predict.group.dutch_time_elapsed,predict.group.dutch_final_price,predict.group.english_time_elapsed,predict.group.english_final_price,predict.group.final_price,predict.group.auctioneer_utility
3yrhqskd,p12,12,-58.6,-155.1,37.9,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,13,2,1,27,14.0,0,1,5.010081053,22.0,2,2.0,0,,7.696086168,30.0,0,30.0,0.0,22.75748468403,0.0,1.0,1.0,14.0,0.0,0.0,-0.0,27.0,0.0,31.0,31.0,31.0,31.0
3yrhqskd,p12,12,-58.6,-155.1,37.9,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,14,1,4,27,19.0,0,1,2.38146925,25.0,2,4.0,0,,6.423345804,32.0,0,32.0,0.0,26.646672447168,0.0,1.0,1.0,19.0,0.0,0.0,-0.0,27.0,0.0,32.0,32.0,32.0,32.0
3yrhqskd,p12,12,-58.6,-155.1,37.9,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,15,1,5,27,9.0,0,1,7.817678452,20.0,2,2.0,0,,13.56286955,33.0,0,33.0,0.0,19.594396402746,0.0,1.0,1.0,9.0,0.0,0.0,-0.0,27.0,0.0,34.0,34.0,34.0,34.0
3yrhqskd,p12,12,-58.6,-155.1,37.9,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,16,1,3,27,19.0,0,1,2.390107155,25.0,2,1.0,0,,0.0,25.0,0,25.0,0.0,23.864699101375,0.0,1.0,1.0,19.0,0.0,0.0,-0.0,27.0,0.0,22.0,22.0,22.0,22.0
3yrhqskd,p12,12,-58.6,-155.1,37.9,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,17,2,4,27,12.0,0,1,12.87513185,15.0,2,2.0,0,,4.630966425,19.0,0,19.0,0.0,12.680298522725002,0.0,1.0,1.0,12.0,0.0,0.0,-0.0,27.0,0.0,18.0,18.0,18.0,18.0
3yrhqskd,p12,12,-58.6,-155.1,37.9,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,18,2,1,27,3.0,0,1,3.987827063,24.0,2,2.0,0,,15.62754798,39.0,0,39.0,0.0,24.465007093137,0.0,1.0,1.0,3.0,0.0,0.0,-0.0,27.0,0.0,40.0,40.0,40.0,40.0
3yrhqskd,p12,12,-58.6,-155.1,37.9,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,19,2,4,27,30.0,1,1,3.829260111,24.0,1,3.0,0,6.549922705,6.54984355,30.0,0,30.0,0.0,24.08391091323,0.0,1.0,1.0,30.0,0.0,0.0,0.0,27.0,0.0,30.0,30.0,30.0,30.0
3yrhqskd,p12,12,-58.6,-155.1,37.9,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,20,1,5,27,10.0,0,1,3.578333855,24.0,2,2.0,0,,3.281017065,27.0,0,27.0,0.0,23.48115297804,0.0,1.0,1.0,10.0,0.0,0.0,-0.0,27.0,0.0,26.0,26.0,26.0,26.0
3yrhqskd,p12,12,-58.6,-155.1,37.9,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,21,2,1,27,33.0,0,1,2.215774059,25.0,1,4.0,0,6.478070021,9.47268343,35.0,0,35.0,0.0,27.227175769815,0.0,1.0,1.0,33.0,0.0,0.0,-0.0,27.0,0.0,35.0,35.0,35.0,35.0
3yrhqskd,p12,12,-58.6,-155.1,37.9,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,22,1,1,27,42.0,0,1,3.441686153,24.0,1,3.0,1,10.21014023,10.21014023,34.0,1,34.0,7.1,25.180920156582,0.0,1.0,1.0,36.0,1.0,1.0,6.0,27.0,0.0,36.0,36.0,36.0,36.0
3yrhqskd,p12,12,-58.6,-155.1,37.9,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,23,2,1,27,44.0,1,1,2.663747787,25.0,1,3.0,0,8.298581123,8.298494577,33.0,0,33.0,0.0,26.126674037772,0.0,1.0,1.0,44.0,0.0,0.0,0.0,27.0,0.0,44.0,44.0,44.0,44.0
3yrhqskd,p12,12,-58.6,-155.1,37.9,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,24,2,3,27,37.0,0,1,3.462929487,24.0,1,5.0,0,10.1965251,22.35147023,46.0,0,46.0,0.0,23.438214647342,0.0,1.0,1.0,37.0,0.0,0.0,-0.0,27.0,0.0,46.0,46.0,46.0,46.0
3yrhqskd,p12,12,-58.6,-155.1,37.9,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,25,2,1,27,36.0,1,1,1.864100695,26.0,1,1.0,0,,0.0,26.0,1,26.0,9.9,25.07913425667,0.0,1.0,1.0,26.0,1.0,1.0,10.0,27.0,0.0,26.0,26.0,26.0,26.0
3yrhqskd,p12,12,-58.6,-155.1,37.9,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,26,2,5,27,21.0,0,1,2.252207994,25.0,2,3.0,0,,4.647740126,30.0,0,30.0,0.0,26.0670295716,0.0,1.0,1.0,21.0,0.0,0.0,-0.0,27.0,0.0,30.0,30.0,30.0,30.0
3yrhqskd,p12,12,-58.6,-155.1,37.9,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,27,1,5,27,7.0,0,1,3.164828062,24.0,0,2.0,0,,2.456672907,27.0,0,27.0,0.0,24.116170002903,0.0,1.0,1.0,7.0,0.0,0.0,-0.0,27.0,0.0,26.0,26.0,26.0,26.0
3yrhqskd,p12,12,-58.6,-155.1,37.9,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,28,1,5,27,12.0,0,1,1.910599709,26.0,2,2.0,0,,17.87851548,43.0,0,43.0,0.0,26.832292890587,0.0,1.0,1.0,12.0,0.0,0.0,-0.0,27.0,0.0,44.0,44.0,44.0,44.0
3yrhqskd,p12,12,-58.6,-155.1,37.9,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,29,2,1,27,10.0,0,1,2.615110397,25.0,2,2.0,0,,6.200076342,31.0,0,31.0,0.0,25.807855010729,0.0,1.0,1.0,10.0,0.0,0.0,-0.0,27.0,0.0,31.0,31.0,31.0,31.0
3yrhqskd,p12,12,-58.6,-155.1,37.9,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,30,1,3,27,24.0,0,1,17.26349139,10.0,1,4.0,0,10.96856666,15.35777855,26.0,0,26.0,0.0,9.885092649640002,0.0,1.0,1.0,24.0,0.0,0.0,-0.0,27.0,0.0,25.0,25.0,25.0,25.0
dzx35q8q,p11,11,48.8,11.1,86.5,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,1,1,2,27,46.0,0,1,3.83997488,24.0,1,4.0,1,21.8803196,21.8803196,46.0,1,46.0,0.0,23.52046262448,0.0,1.0,1.0,42.0,1.0,1.0,4.0,27.0,0.0,42.0,42.0,42.0,42.0
dzx35q8q,p11,11,48.8,11.1,86.5,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,2,1,1,27,27.0,0,1,4.137310266,23.0,1,3.0,0,4.243390322,5.57344389,29.0,0,29.0,0.0,23.649374460044,0.0,1.0,1.0,27.0,0.0,0.0,-0.0,27.0,0.0,36.0,36.0,36.0,36.0
dzx35q8q,p11,11,48.8,11.1,86.5,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,3,2,1,27,21.0,1,1,9.805133581,18.0,1,2.0,0,4.077333212,4.077279091,22.0,0,22.0,0.0,16.197151503104,0.0,1.0,1.0,21.0,0.0,0.0,-0.0,27.0,0.0,25.0,25.0,25.0,25.0
dzx35q8q,p11,11,48.8,11.1,86.5,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,4,2,2,27,21.0,0,1,7.128087521,20.0,2,3.0,0,,15.43072081,36.0,0,36.0,0.0,20.569775101596,0.0,1.0,1.0,21.0,0.0,0.0,-0.0,27.0,0.0,38.0,38.0,38.0,38.0
dzx35q8q,p11,11,48.8,11.1,86.5,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,5,1,4,27,2.0,0,1,2.517619133,25.0,2,1.0,0,,0.0,25.0,0,25.0,0.0,23.804130911825,0.0,1.0,1.0,2.0,0.0,0.0,-0.0,27.0,0.0,18.0,18.0,18.0,18.0
dzx35q8q,p11,11,48.8,11.1,86.5,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,6,2,2,27,10.0,0,1,2.203457117,25.0,2,2.0,0,,2.61359787,28.0,0,28.0,0.0,25.437326746916,0.0,1.0,1.0,10.0,0.0,0.0,-0.0,27.0,0.0,29.0,29.0,29.0,29.0
dzx35q8q,p11,11,48.8,11.1,86.5,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,7,2,5,27,7.0,0,1,2.465732336,25.0,2,1.0,0,,0.0,25.0,0,25.0,0.0,23.8287771404,0.0,1.0,1.0,7.0,0.0,0.0,-0.0,27.0,0.0,19.0,19.0,19.0,19.0
dzx35q8q,p11,11,48.8,11.1,86.5,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,8,2,1,27,5.0,0,1,3.617300749,24.0,2,3.0,0,,12.17848754,36.0,0,36.0,0.0,25.195680810324003,0.0,1.0,1.0,5.0,0.0,0.0,-0.0,27.0,0.0,37.0,37.0,37.0,37.0
dzx35q8q,p11,11,48.8,11.1,86.5,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,9,2,3,27,47.0,0,1,6.980772495,21.0,1,5.0,1,22.67501116,22.67501116,43.0,1,43.0,3.0,18.771224753865,0.0,1.0,1.0,44.0,1.0,1.0,3.0,27.0,0.0,44.0,44.0,44.0,44.0
dzx35q8q,p11,11,48.8,11.1,86.5,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,10,1,4,27,21.0,0,1,3.593525648,24.0,2,2.0,0,,11.45806313,35.0,0,35.0,0.0,24.99069346263,0.0,1.0,1.0,21.0,0.0,0.0,-0.0,27.0,0.0,36.0,36.0,36.0,36.0
dzx35q8q,p11,11,48.8,11.1,86.5,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,11,2,3,27,13.0,0,1,10.82416987,17.0,2,3.0,0,,10.94912815,28.0,0,28.0,0.0,16.416605453360003,0.0,1.0,1.0,13.0,0.0,0.0,-0.0,27.0,0.0,29.0,29.0,29.0,29.0
dzx35q8q,p11,11,48.8,11.1,86.5,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,12,1,4,27,44.0,0,1,7.978841305,20.0,1,3.0,1,9.74966836,9.74966836,29.0,1,29.0,12.7,19.231591174585,0.0,1.0,1.0,27.0,1.0,1.0,17.0,27.0,0.0,27.0,27.0,27.0,27.0
dzx35q8q,p11,11,48.8,11.1,86.5,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,13,2,5,27,1.0,0,1,5.010081053,22.0,2,2.0,0,,7.696086168,30.0,0,30.0,0.0,22.75748468403,0.0,1.0,1.0,1.0,0.0,0.0,-0.0,27.0,0.0,31.0,31.0,31.0,31.0
dzx35q8q,p11,11,48.8,11.1,86.5,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,14,2,2,27,11.0,0,1,2.255845547,25.0,2,2.0,0,,6.38431716,32.0,0,32.0,0.0,26.746781074144,0.0,1.0,1.0,11.0,0.0,0.0,-0.0,27.0,0.0,32.0,32.0,32.0,32.0
dzx35q8q,p11,11,48.8,11.1,86.5,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,15,2,4,27,34.0,0,1,4.892199039,23.0,1,2.0,1,3.203840256,3.203840256,26.0,1,26.0,7.4,22.00055658827,0.0,1.0,1.0,25.0,1.0,1.0,9.0,27.0,0.0,25.0,25.0,25.0,25.0
dzx35q8q,p11,11,48.8,11.1,86.5,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,16,1,2,27,22.0,0,1,2.390107155,25.0,2,1.0,0,,0.0,25.0,0,25.0,0.0,23.864699101375,0.0,1.0,1.0,22.0,0.0,0.0,0.0,27.0,0.0,22.0,22.0,22.0,22.0
dzx35q8q,p11,11,48.8,11.1,86.5,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,17,1,4,27,40.0,0,1,11.95889473,16.0,1,5.0,1,16.77387357,16.77387357,32.0,1,32.0,6.0,14.5304768736,0.0,1.0,1.0,33.0,1.0,1.0,7.0,27.0,0.0,33.0,33.0,33.0,33.0
dzx35q8q,p11,11,48.8,11.1,86.5,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,18,2,3,27,48.0,0,1,3.987827063,24.0,1,2.0,1,15.62754798,15.62754798,39.0,1,39.0,7.5,24.465007093137,0.0,1.0,1.0,40.0,1.0,1.0,8.0,27.0,0.0,40.0,40.0,40.0,40.0
dzx35q8q,p11,11,48.8,11.1,86.5,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,19,2,3,27,45.0,0,1,3.829260111,24.0,1,3.0,1,6.54984355,6.54984355,30.0,1,30.0,13.7,24.08391091323,0.0,1.0,1.0,30.0,1.0,1.0,15.0,27.0,0.0,30.0,30.0,30.0,30.0
dzx35q8q,p11,11,48.8,11.1,86.5,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,20,1,3,27,43.0,0,1,3.578333855,24.0,1,2.0,1,3.281017065,3.281017065,27.0,1,27.0,15.1,23.48115297804,0.0,1.0,1.0,26.0,1.0,1.0,17.0,27.0,0.0,26.0,26.0,26.0,26.0
dzx35q8q,p11,11,48.8,11.1,86.5,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,21,1,2,27,31.0,0,1,2.923480988,25.0,1,3.0,0,4.945617199,21.30531383,46.0,0,46.0,0.0,24.824033329068,0.0,1.0,1.0,31.0,0.0,0.0,-0.0,27.0,0.0,46.0,46.0,46.0,46.0
dzx35q8q,p11,11,48.8,11.1,86.5,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,22,2,3,27,20.0,1,1,8.905423164,19.0,1,3.0,0,2.678958178,11.73414588,30.0,0,30.0,0.0,18.23544564492,0.0,1.0,1.0,20.0,0.0,0.0,-0.0,27.0,0.0,31.0,31.0,31.0,31.0
dzx35q8q,p11,11,48.8,11.1,86.5,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,23,1,4,27,50.0,0,1,3.56076026,24.0,1,4.0,1,24.91412044,24.91412044,49.0,1,49.0,0.7,22.4898860683,0.0,1.0,1.0,50.0,1.0,1.0,0.0,27.0,0.0,50.0,50.0,50.0,50.0
dzx35q8q,p11,11,48.8,11.1,86.5,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,24,2,5,27,32.0,0,1,3.462929487,24.0,1,5.0,0,5.567618608,22.35147023,46.0,0,46.0,0.0,23.438214647342,0.0,1.0,1.0,32.0,0.0,0.0,-0.0,27.0,0.0,46.0,46.0,46.0,46.0
dzx35q8q,p11,11,48.8,11.1,86.5,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,25,2,5,27,20.0,0,1,1.864100695,26.0,2,1.0,0,,0.0,26.0,0,26.0,0.0,25.07913425667,0.0,1.0,1.0,20.0,0.0,0.0,-0.0,27.0,0.0,26.0,26.0,26.0,26.0
dzx35q8q,p11,11,48.8,11.1,86.5,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,26,2,1,27,16.0,0,1,2.252207994,25.0,2,3.0,0,,4.647740126,30.0,0,30.0,0.0,26.0670295716,0.0,1.0,1.0,16.0,0.0,0.0,-0.0,27.0,0.0,30.0,30.0,30.0,30.0
dzx35q8q,p11,11,48.8,11.1,86.5,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,27,2,4,27,37.0,0,1,13.82591653,14.0,1,3.0,0,22.91505241,22.91499376,37.0,0,37.0,0.0,11.17114006613,0.0,1.0,1.0,37.0,0.0,0.0,0.0,27.0,0.0,37.0,37.0,37.0,37.0
dzx35q8q,p11,11,48.8,11.1,86.5,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,28,2,4,27,36.0,0,1,17.92596889,10.0,1,2.0,1,7.349864244,7.349864244,17.0,1,17.0,14.7,8.835905897718002,0.0,1.0,1.0,17.0,1.0,1.0,19.0,27.0,0.0,17.0,17.0,17.0,17.0
dzx35q8q,p11,11,48.8,11.1,86.5,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,29,2,5,27,4.0,0,1,2.615110397,25.0,2,2.0,0,,6.200076342,31.0,0,31.0,0.0,25.807855010729,0.0,1.0,1.0,4.0,0.0,0.0,-0.0,27.0,0.0,31.0,31.0,31.0,31.0
dzx35q8q,p11,11,48.8,11.1,86.5,2022/10/28 2:08:06,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,30,1,5,27,34.0,0,1,17.26349139,10.0,1,4.0,1,15.35777855,15.35777855,26.0,1,26.0,5.7,9.885092649640002,0.0,1.0,1.0,25.0,1.0,1.0,9.0,27.0,0.0,25.0,25.0,25.0,25.0
cumhsm9n,p05,5,29.1,12.4,45.8,2022/10/28 2:08:07,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,1,2,2,27,12.0,0,1,7.905294418,20.0,2,1.0,0,,0.0,20.0,0,20.0,0.0,16.99598812116,0.0,1.0,1.0,12.0,0.0,0.0,0.0,27.0,0.0,12.0,12.0,12.0,12.0
cumhsm9n,p05,5,29.1,12.4,45.8,2022/10/28 2:08:07,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,2,1,4,27,44.0,1,1,4.137310266,23.0,1,3.0,1,5.57344389,5.57344389,29.0,1,29.0,0.0,23.649374460044,0.0,1.0,1.0,36.0,1.0,1.0,8.0,27.0,0.0,36.0,36.0,36.0,36.0
cumhsm9n,p05,5,29.1,12.4,45.8,2022/10/28 2:08:07,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,3,1,1,27,40.0,1,1,3.151883125,24.0,1,2.0,0,6.685304403,6.685250759,31.0,0,31.0,0.0,25.205928142324,0.0,1.0,1.0,40.0,0.0,0.0,0.0,27.0,0.0,40.0,40.0,40.0,40.0
cumhsm9n,p05,5,29.1,12.4,45.8,2022/10/28 2:08:07,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,4,2,5,27,49.0,1,1,7.128087521,20.0,1,3.0,1,15.43072081,15.43072081,36.0,1,36.0,10.4,20.569775101596,0.0,1.0,1.0,38.0,1.0,1.0,11.0,27.0,0.0,38.0,38.0,38.0,38.0
cumhsm9n,p05,5,29.1,12.4,45.8,2022/10/28 2:08:07,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,5,2,2,27,22.0,0,1,2.880230665,25.0,2,1.0,0,,0.0,25.0,0,25.0,0.0,23.631890434125,0.0,1.0,1.0,22.0,0.0,0.0,-0.0,27.0,0.0,26.0,26.0,26.0,26.0
cumhsm9n,p05,5,29.1,12.4,45.8,2022/10/28 2:08:07,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,6,1,5,27,26.0,0,1,4.018907785,23.0,1,2.0,0,3.848326921,3.848271608,27.0,0,27.0,0.0,22.964136971391003,0.0,1.0,1.0,26.0,0.0,0.0,0.0,27.0,0.0,26.0,26.0,26.0,26.0
cumhsm9n,p05,5,29.1,12.4,45.8,2022/10/28 2:08:07,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,7,2,3,27,4.0,0,1,2.465732336,25.0,2,1.0,0,,0.0,25.0,0,25.0,0.0,23.8287771404,0.0,1.0,1.0,4.0,0.0,0.0,-0.0,27.0,0.0,19.0,19.0,19.0,19.0
cumhsm9n,p05,5,29.1,12.4,45.8,2022/10/28 2:08:07,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,8,1,5,27,40.0,0,1,3.386149406,24.0,1,2.0,1,4.580138922,4.580138922,29.0,1,29.0,10.3,24.610575131272,0.0,1.0,1.0,37.0,1.0,1.0,3.0,27.0,0.0,37.0,37.0,37.0,37.0
cumhsm9n,p05,5,29.1,12.4,45.8,2022/10/28 2:08:07,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,9,1,4,27,37.0,0,1,7.223051548,20.0,1,2.0,1,5.968966007,5.968966007,26.0,1,26.0,9.7,19.48314332783,0.0,1.0,1.0,22.0,1.0,1.0,15.0,27.0,0.0,22.0,22.0,22.0,22.0
cumhsm9n,p05,5,29.1,12.4,45.8,2022/10/28 2:08:07,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,10,2,2,27,40.0,0,1,3.935787678,24.0,1,3.0,1,11.61002326,11.61002326,35.0,1,35.0,4.3,24.66203572623,0.0,1.0,1.0,36.0,1.0,1.0,4.0,27.0,0.0,36.0,36.0,36.0,36.0
cumhsm9n,p05,5,29.1,12.4,45.8,2022/10/28 2:08:07,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,11,2,1,27,29.0,0,1,10.82416987,17.0,1,3.0,0,10.94921541,10.94912815,28.0,0,28.0,0.0,16.416605453360003,0.0,1.0,1.0,29.0,0.0,0.0,0.0,27.0,0.0,29.0,29.0,29.0,29.0
cumhsm9n,p05,5,29.1,12.4,45.8,2022/10/28 2:08:07,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,12,2,3,27,23.0,0,1,2.289977551,25.0,2,2.0,0,,7.144956589,32.0,0,32.0,0.0,26.26356004288,0.0,1.0,1.0,23.0,0.0,0.0,-0.0,27.0,0.0,33.0,33.0,33.0,33.0
cumhsm9n,p05,5,29.1,12.4,45.8,2022/10/28 2:08:07,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,13,1,4,27,3.0,0,1,2.316876888,25.0,2,2.0,0,,2.485709906,28.0,0,28.0,0.0,25.445023825592,0.0,1.0,1.0,3.0,0.0,0.0,-0.0,27.0,0.0,32.0,32.0,32.0,32.0
cumhsm9n,p05,5,29.1,12.4,45.8,2022/10/28 2:08:07,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,14,1,1,27,44.0,0,1,2.38146925,25.0,1,4.0,1,6.423345804,6.423345804,32.0,1,32.0,11.1,26.646672447168,0.0,1.0,1.0,32.0,1.0,1.0,12.0,27.0,0.0,32.0,32.0,32.0,32.0
cumhsm9n,p05,5,29.1,12.4,45.8,2022/10/28 2:08:07,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,15,1,4,27,34.0,0,1,7.817678452,20.0,1,2.0,0,13.56292629,13.56286955,33.0,0,33.0,0.0,19.594396402746,0.0,1.0,1.0,34.0,0.0,0.0,0.0,27.0,0.0,34.0,34.0,34.0,34.0
cumhsm9n,p05,5,29.1,12.4,45.8,2022/10/28 2:08:07,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,16,2,3,27,32.0,0,1,2.496200085,25.0,1,2.0,0,5.20947814,5.209395885,30.0,0,30.0,0.0,25.6078102971,0.0,1.0,1.0,32.0,0.0,0.0,0.0,27.0,0.0,32.0,32.0,32.0,32.0
cumhsm9n,p05,5,29.1,12.4,45.8,2022/10/28 2:08:07,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,17,1,3,27,24.0,0,1,11.95889473,16.0,1,5.0,0,7.33386755,16.77387357,32.0,0,32.0,0.0,14.5304768736,0.0,1.0,1.0,24.0,0.0,0.0,-0.0,27.0,0.0,33.0,33.0,33.0,33.0
